n_filmes,n_categorias,t_restante,t_execucao,v_filmes
40000,37,24,4.565477,24
40000,38,24,4.089820,23
40000,39,24,4.352072,24
40000,40,24,3.678419,24
40000,41,24,4.602880,22
40000,42,24,3.926506,23
40000,43,24,4.235549,23
40000,44,24,4.004274,24
40000,45,24,4.023740,24
40000,46,24,4.578952,23
40000,47,24,3.963472,24
40000,48,24,3.979543,22
40000,49,24,4.280411,23
40000,50,24,4.000484,23
41000,1,24,3.950020,1
41000,2,24,4.319022,4
41000,3,24,4.533499,5
41000,4,24,4.320523,10
41000,5,24,3.594280,13
41000,6,24,4.527220,14
41000,7,24,4.110115,23
41000,8,24,4.065149,22
41000,9,24,5.212517,20
41000,10,24,4.412490,20
41000,11,24,4.302018,22
41000,12,24,4.189842,21
41000,13,24,3.430336,20
41000,14,24,4.079738,23
41000,15,24,4.756399,23
41000,16,24,4.346583,24
41000,17,24,4.132664,21
41000,18,24,4.194715,22
41000,19,24,4.461342,19
41000,20,24,4.363050,23
41000,21,24,4.005285,23
41000,22,24,4.288538,24
41000,23,24,5.034143,24
41000,24,24,4.479028,24
41000,25,24,4.381421,22
41000,26,24,3.827688,22
41000,27,24,4.420101,23
41000,28,24,4.237524,22
41000,29,24,4.384755,24
41000,30,24,3.977009,23
41000,31,24,4.604024,23
41000,32,24,4.793747,24
41000,33,24,4.844327,24
41000,34,24,4.085684,23
41000,35,24,4.380772,23
41000,36,24,4.003075,23
41000,37,24,4.692751,24
41000,38,24,4.668958,24
41000,39,24,4.216656,24
41000,40,24,4.512262,24
41000,41,24,5.069060,24
41000,42,24,4.679845,24
41000,43,24,4.246677,23
41000,44,24,3.987169,24
41000,45,24,5.069242,24
41000,46,24,4.121318,24
41000,47,24,4.477427,24
41000,48,24,4.097977,22
41000,49,24,4.333885,24
41000,50,24,4.212952,24
42000,1,24,3.835257,1
42000,2,24,4.329156,4
42000,3,24,4.753200,6
42000,4,24,4.270378,9
42000,5,24,4.889431,14
42000,6,24,4.464804,17
42000,7,24,4.557815,23
42000,8,24,4.328157,21
42000,9,24,4.301289,23
42000,10,24,5.038364,19
42000,11,24,4.538284,23
42000,12,24,4.770060,22
42000,13,24,4.643412,24
42000,14,24,4.421875,22
42000,15,24,4.681433,24
42000,16,24,4.328168,22
42000,17,24,4.528224,22
42000,18,24,4.443120,24
42000,19,24,4.869893,23
42000,20,24,4.371333,23
42000,21,24,4.825744,23
42000,22,24,4.518150,22
42000,23,24,4.744423,23
42000,24,24,4.326890,24
42000,25,24,3.943454,24
42000,26,24,4.101587,23
42000,27,24,5.379667,24
42000,28,24,4.750244,24
42000,29,24,4.583983,23
42000,30,24,4.120289,23
42000,31,24,4.289103,23
42000,32,24,5.041347,24
42000,33,24,3.871416,24
42000,34,24,4.508849,24
42000,35,24,4.565544,23
42000,36,24,4.829220,23
42000,37,24,3.987907,24
42000,38,24,4.970670,24
42000,39,24,5.027021,24
42000,40,24,4.252359,24
42000,41,24,4.401853,24
42000,42,24,4.326018,24
42000,43,24,4.312665,24
42000,44,24,4.036896,23
42000,45,24,5.131386,24
42000,46,24,4.638860,24
42000,47,24,4.787973,24
42000,48,24,4.334502,21
42000,49,24,4.588032,24
42000,50,24,4.531246,24
43000,1,24,5.367017,1
43000,2,24,4.638696,2
43000,3,24,4.692116,6
43000,4,24,5.145692,9
43000,5,24,5.148315,14
43000,6,24,4.604721,18
43000,7,24,4.799627,20
43000,8,24,4.600104,18
43000,9,24,5.155406,20
43000,10,24,4.611674,22
43000,11,24,5.128666,24
43000,12,24,5.184929,23
43000,13,24,4.615056,23
43000,14,24,4.626762,24
43000,15,24,5.105617,23
43000,16,24,4.087473,20
43000,17,24,4.688957,24
43000,18,24,4.988696,23
43000,19,24,4.640760,23
43000,20,24,5.034008,24
43000,21,24,4.940904,23
43000,22,24,5.101057,23
43000,23,24,5.446925,24
43000,24,24,5.329348,21
43000,25,24,5.022517,23
43000,26,24,4.534319,24
43000,27,24,4.443857,23
43000,28,24,5.018929,23
43000,29,24,4.248485,24
43000,30,24,4.581413,23
43000,31,24,4.870421,22
43000,32,24,5.305755,23
43000,33,24,4.630923,24
43000,34,24,5.141691,24
43000,35,24,4.491097,21
43000,36,24,5.274004,24
43000,37,24,5.167159,24
43000,38,24,5.521037,21
43000,39,24,4.534059,24
43000,40,24,5.653359,24
43000,41,24,4.039964,23
43000,42,24,4.445979,24
43000,43,24,4.630175,24
43000,44,24,5.239490,22
43000,45,24,4.759570,22
43000,46,24,4.976786,24
43000,47,24,4.686741,24
43000,48,24,5.118338,23
43000,49,24,5.324941,23
43000,50,24,4.635302,24
44000,1,24,4.269804,1
44000,2,24,5.765755,2
44000,3,24,5.538325,6
44000,4,24,4.909354,10
44000,5,24,4.979935,15
44000,6,24,5.397624,21
44000,7,24,5.576478,22
44000,8,24,4.666753,20
44000,9,24,5.258176,22
44000,10,24,5.084959,24
44000,11,24,5.481332,21
44000,12,24,5.099503,22
44000,13,24,5.601896,24
44000,14,24,5.659221,24
44000,15,24,5.621851,24
44000,16,24,5.757851,23
44000,17,24,4.628727,24
44000,18,24,4.795775,23
44000,19,24,5.526906,24
44000,20,24,5.528882,22
44000,21,24,5.415706,24
44000,22,24,5.145176,24
44000,23,24,5.272026,23
44000,24,24,5.104861,24
44000,25,24,5.263508,24
44000,26,24,5.297533,23
44000,27,24,5.161815,22
44000,28,24,5.098105,23
44000,29,24,5.197493,24
44000,30,24,5.123342,24
44000,31,24,5.707732,24
44000,32,24,4.943008,22
44000,33,24,4.912677,24
44000,34,24,4.599759,21
44000,35,24,4.941762,24
44000,36,24,4.843860,23
44000,37,24,5.181742,24
44000,38,24,4.823227,22
44000,39,24,5.944130,23
44000,40,24,4.981372,24
44000,41,24,4.382764,22
44000,42,24,4.526559,22
44000,43,24,5.241893,24
44000,44,24,4.682999,24
44000,45,24,4.883796,24
44000,46,24,5.518379,24
44000,47,24,5.357734,24
44000,48,24,4.709902,23
44000,49,24,4.813891,23
44000,50,24,4.855116,23
45000,1,24,5.252597,1
45000,2,24,5.174301,2
45000,3,24,4.935076,7
45000,4,24,5.695139,11
45000,5,24,5.842223,15
45000,6,24,5.487331,11
45000,7,24,5.115106,15
45000,8,24,5.539807,17
45000,9,24,5.800953,19
45000,10,24,5.753832,24
45000,11,24,5.758000,20
45000,12,24,5.690767,21
45000,13,24,5.654429,22
45000,14,24,5.985779,24
45000,15,24,6.009312,22
45000,16,24,5.707710,24
45000,17,24,5.547588,23
45000,18,24,5.684421,23
45000,19,24,5.296604,23
45000,20,24,5.075658,22
45000,21,24,5.706041,24
45000,22,24,5.549280,23
45000,23,24,5.515865,21
45000,24,24,5.441460,24
45000,25,24,5.371841,23
45000,26,24,5.396956,24
45000,27,24,5.706590,24
45000,28,24,5.334284,24
45000,29,24,5.623063,23
45000,30,24,5.432511,23
45000,31,24,4.843086,24
45000,32,24,5.116519,23
45000,33,24,4.835972,23
45000,34,24,5.130861,24
45000,35,24,5.243530,23
45000,36,24,5.369474,24
45000,37,24,6.025918,24
45000,38,24,5.376185,24
45000,39,24,5.310330,24
45000,40,24,5.817119,24
45000,41,24,5.567688,22
45000,42,24,5.111914,24
45000,43,24,5.851203,24
45000,44,24,5.603194,24
45000,45,24,5.077216,22
45000,46,24,5.396873,23
45000,47,24,5.189378,24
45000,48,24,5.696430,24
45000,49,24,5.378518,24
45000,50,24,4.872156,24
46000,1,24,5.264016,1
46000,2,24,6.315531,3
46000,3,24,6.032211,7
46000,4,24,5.711257,10
46000,5,24,5.552194,14
46000,6,24,6.545367,15
46000,7,24,6.321118,18
46000,8,24,5.651916,23
46000,9,24,5.853621,21
46000,10,24,5.351107,19
46000,11,24,5.672541,23
46000,12,24,6.437888,23
46000,13,24,5.581983,18
46000,14,24,6.295601,22
46000,15,24,5.710218,21
46000,16,24,5.230600,23
46000,17,24,5.374057,24
46000,18,24,5.705653,24
46000,19,24,5.314186,24
46000,20,24,5.583195,24
46000,21,24,6.076728,24
46000,22,24,6.634823,23
46000,23,24,5.470447,24
46000,24,24,6.086487,22
46000,25,24,6.348072,23
46000,26,24,5.977088,24
46000,27,24,6.105286,24
46000,28,24,6.013385,23
46000,29,24,5.884203,24
46000,30,24,6.097777,24
46000,31,24,6.078782,23
46000,32,24,6.864075,23
46000,33,24,5.310658,24
46000,34,24,5.025284,24
46000,35,24,5.718261,24
46000,36,24,5.899388,24
46000,37,24,5.756941,24
46000,38,24,6.419389,24
46000,39,24,5.373708,23
46000,40,24,5.188895,24
46000,41,24,5.783920,24
46000,42,24,5.967023,23
46000,43,24,4.992196,23
46000,44,24,5.570812,24
46000,45,24,5.932564,23
46000,46,24,6.015759,24
46000,47,24,5.207495,24
46000,48,24,6.522168,24
46000,49,24,5.949666,23
46000,50,24,5.561724,23
47000,1,24,5.314002,1
47000,2,24,7.074922,3
47000,3,24,6.820699,6
47000,4,24,5.776394,7
47000,5,24,5.314146,15
47000,6,24,6.037424,17
47000,7,24,5.569233,21
47000,8,24,6.305861,17
47000,9,24,6.105504,21
47000,10,24,6.302811,23
47000,11,24,5.830944,20
47000,12,24,6.212290,24
47000,13,24,6.191327,20
47000,14,24,5.963957,22
47000,15,24,6.263589,24
47000,16,24,6.071877,20
47000,17,24,5.699592,24
47000,18,24,6.511311,22
47000,19,24,7.347774,22
47000,20,24,5.464563,24
47000,21,24,6.398882,24
47000,22,24,5.729448,20
47000,23,24,5.888807,23
47000,24,24,6.664774,24
47000,25,24,5.982273,24
47000,26,24,8.277251,23
47000,27,24,7.407910,24
47000,28,24,6.016904,23
47000,29,24,7.079409,24
47000,30,24,6.618709,24
47000,31,24,5.507658,21
47000,32,24,5.802538,21
47000,33,24,6.220755,24
47000,34,24,5.433597,24
47000,35,24,5.491828,24
47000,36,24,6.405694,22
47000,37,24,6.155998,24
47000,38,24,5.358078,24
47000,39,24,5.975106,23
47000,40,24,5.476663,24
47000,41,24,5.484599,23
47000,42,24,6.049181,24
47000,43,24,5.846417,24
47000,44,24,5.711114,24
47000,45,24,5.496953,23
47000,46,24,6.528629,24
47000,47,24,5.423332,24
47000,48,24,6.281838,23
47000,49,24,6.151033,22
47000,50,24,5.807311,24
48000,1,24,5.478657,1
48000,2,24,6.299276,3
48000,3,24,6.485514,4
48000,4,24,6.619860,12
48000,5,24,6.852455,14
48000,6,24,6.024137,23
48000,7,24,6.027044,17
48000,8,24,6.624164,20
48000,9,24,7.362946,20
48000,10,24,6.434351,16
48000,11,24,5.328677,22
48000,12,24,6.655206,22
48000,13,24,6.554210,23
48000,14,24,5.888861,24
48000,15,24,6.843414,23
48000,16,24,5.711261,24
48000,17,24,6.095940,23
48000,18,24,6.205366,24
48000,19,24,6.080299,23
48000,20,24,5.905453,24
48000,21,24,6.077815,24
48000,22,24,6.193156,22
48000,23,24,5.879044,24
48000,24,24,6.329220,24
48000,25,24,5.938722,24
48000,26,24,6.335568,24
48000,27,24,5.511549,24
48000,28,24,6.146537,21
48000,29,24,6.109162,24
48000,30,24,6.057658,23
48000,31,24,5.878418,23
48000,32,24,5.948118,24
48000,33,24,5.728359,24
48000,34,24,5.938327,22
48000,35,24,6.048830,23
48000,36,24,5.568826,24
48000,37,24,5.901885,24
48000,38,24,5.281735,24
48000,39,24,5.939937,23
48000,40,24,6.261865,23
48000,41,24,6.086646,22
48000,42,24,7.484846,24
48000,43,24,6.847348,24
48000,44,24,7.184967,24
48000,45,24,5.973341,23
48000,46,24,5.541360,24
48000,47,24,6.009547,24
48000,48,24,6.253694,22
48000,49,24,6.080442,23
48000,50,24,5.958186,23
49000,1,24,5.872727,1
49000,2,24,7.343019,3
49000,3,24,6.661101,9
49000,4,24,5.758355,8
49000,5,24,6.541685,10
49000,6,24,6.646663,17
49000,7,24,7.404872,20
49000,8,24,6.454015,16
49000,9,24,5.906092,23
49000,10,24,6.178562,22
49000,11,24,7.074473,21
49000,12,24,6.420441,23
49000,13,24,6.623688,23
49000,14,24,7.501888,23
49000,15,24,7.240161,23
49000,16,24,6.466506,24
49000,17,24,6.433050,22
49000,18,24,6.433328,22
49000,19,24,6.356233,22
49000,20,24,6.308082,22
49000,21,24,6.989034,24
49000,22,24,6.119725,24
49000,23,24,6.944199,22
49000,24,24,5.470260,22
49000,25,24,6.825221,23
49000,26,24,6.764651,23
49000,27,24,6.865154,22
49000,28,24,7.424064,24
49000,29,24,5.981861,23
49000,30,24,6.625729,24
49000,31,24,7.293927,24
49000,32,24,5.986549,23
49000,33,24,6.326265,23
49000,34,24,6.734802,24
49000,35,24,6.036547,24
49000,36,24,6.164867,24
49000,37,24,5.597221,23
49000,38,24,6.179067,22
49000,39,24,5.736185,23
49000,40,24,6.482662,24
49000,41,24,6.947154,24
49000,42,24,6.138629,22
49000,43,24,6.224286,24
49000,44,24,6.276103,23
49000,45,24,7.192349,24
49000,46,24,6.523475,24
49000,47,24,5.835070,24
49000,48,24,6.051099,22
49000,49,24,6.880079,23
49000,50,24,5.300037,24
