n_filmes,n_categorias,t_restante,t_execucao,v_filmes
10000,10,0,0.000424,10
10000,11,0,0.000439,12
10000,12,0,0.000422,12
10000,14,0,0.000444,12
10000,15,0,0.000394,11
10000,16,0,0.000438,12
10000,17,0,0.000412,10
10000,18,0,0.000395,11
10000,19,0,0.000426,13
10000,20,0,0.000415,13
10000,21,0,0.000511,15
10000,22,0,0.000494,14
10000,23,0,0.000469,14
10000,24,0,0.000429,11
10000,25,0,0.000405,12
10000,26,0,0.000394,12
10000,27,0,0.000408,11
10000,28,0,0.000422,12
10000,29,0,0.000429,11
10000,30,0,0.000416,11
10000,31,0,0.000430,14
10000,32,0,0.000395,10
10000,33,0,0.000390,9
10000,34,0,0.000426,13
10000,35,0,0.000422,13
10000,36,0,0.000417,13
10000,37,0,0.000416,13
10000,38,0,0.000604,13
10000,39,0,0.000422,13
10000,40,0,0.000412,10
10000,41,0,0.000403,12
10000,42,0,0.000435,10
10000,43,0,0.000419,14
10000,44,0,0.000396,11
10000,45,0,0.000420,15
10000,46,0,0.000602,11
10000,47,0,0.000433,12
10000,48,0,0.000642,12
10000,49,0,0.000411,13
10000,50,0,0.000403,11
11000,1,21,0.000401,1
11000,2,14,0.000397,3
11000,3,8,0.000435,6
11000,4,0,0.000475,13
11000,5,0,0.000480,12
11000,6,0,0.000540,14
11000,7,0,0.000528,10
11000,8,0,0.000509,12
11000,9,0,0.000491,12
11000,10,0,0.000556,12
11000,11,0,0.000435,12
11000,12,0,0.000445,12
11000,13,0,0.000478,12
11000,14,0,0.000458,10
11000,15,0,0.000447,10
11000,16,0,0.000460,11
11000,17,0,0.000549,11
11000,18,0,0.000437,11
11000,19,0,0.000529,13
11000,20,0,0.000463,12
11000,21,0,0.000442,13
11000,22,0,0.000441,8
11000,24,0,0.000463,11
11000,25,0,0.000479,13
11000,26,0,0.000466,12
11000,27,0,0.000468,12
11000,28,0,0.000426,8
11000,29,0,0.000456,10
11000,30,0,0.000465,13
11000,31,0,0.000475,13
11000,32,0,0.000429,11
11000,33,0,0.000445,11
11000,34,0,0.000432,9
11000,35,0,0.000535,13
11000,36,0,0.000452,10
11000,37,0,0.000439,12
11000,38,0,0.000473,11
11000,39,0,0.000431,8
11000,40,0,0.000440,10
11000,41,0,0.000502,13
11000,42,0,0.000434,12
11000,43,0,0.000508,10
11000,44,0,0.000444,11
11000,45,0,0.000456,13
11000,46,0,0.000459,14
11000,47,0,0.000604,11
11000,48,0,0.000434,10
11000,49,0,0.000479,11
11000,50,0,0.000452,14
12000,1,21,0.000415,1
12000,2,13,0.000425,4
12000,3,2,0.000461,8
12000,4,8,0.000445,7
12000,5,0,0.000535,13
12000,6,0,0.000727,12
12000,7,0,0.000558,12
12000,8,0,0.000582,11
12000,9,0,0.000502,13
12000,10,0,0.000477,11
12000,11,0,0.000516,12
12000,12,0,0.000527,11
12000,13,0,0.000521,12
12000,14,0,0.000559,13
12000,15,0,0.000508,13
12000,16,0,0.000500,13
12000,17,0,0.000529,12
12000,18,0,0.000488,11
12000,19,0,0.000613,15
12000,20,0,0.000513,12
12000,21,0,0.000491,13
12000,22,0,0.000491,13
12000,23,0,0.000506,10
12000,24,0,0.000479,13
12000,25,0,0.000474,15
12000,26,0,0.000465,11
12000,27,0,0.000477,11
12000,28,0,0.000534,10
12000,29,0,0.000527,12
12000,30,0,0.000524,12
12000,31,0,0.000482,13
12000,32,0,0.000502,12
12000,33,0,0.000477,12
12000,34,0,0.000528,12
12000,35,0,0.000504,15
12000,36,0,0.000476,10
12000,37,0,0.000508,13
12000,38,0,0.000466,11
12000,39,0,0.000476,11
12000,40,0,0.000506,13
12000,41,0,0.000467,10
12000,42,0,0.000529,12
12000,43,0,0.000505,15
12000,44,0,0.000485,9
12000,45,0,0.000499,12
12000,46,0,0.000572,13
12000,47,0,0.000496,14
12000,48,0,0.000581,13
12000,49,0,0.000473,10
12000,50,0,0.000484,11
13000,1,23,0.000497,1
13000,2,17,0.000487,3
13000,3,16,0.000480,5
13000,4,0,0.000595,8
13000,5,4,0.000488,7
13000,6,0,0.000678,13
13000,7,0,0.000634,12
13000,8,0,0.000574,8
13000,9,0,0.000620,11
13000,10,0,0.000568,11
13000,11,0,0.000550,10
13000,12,0,0.000686,11
13000,13,0,0.000548,11
13000,14,0,0.000750,12
13000,15,0,0.000537,14
13000,16,0,0.000826,11
13000,17,0,0.000599,12
13000,18,0,0.000674,14
13000,19,0,0.000546,14
13000,20,0,0.000774,13
13000,21,0,0.000534,13
13000,22,0,0.000560,11
13000,23,0,0.000594,12
13000,24,0,0.000566,12
13000,25,0,0.000547,10
13000,26,0,0.000526,13
13000,27,0,0.000648,15
13000,28,0,0.000529,12
13000,29,0,0.000506,10
13000,30,0,0.000614,13
13000,31,0,0.000537,12
13000,32,0,0.000629,11
13000,33,0,0.000596,11
13000,34,0,0.000535,12
13000,35,0,0.000585,13
13000,36,0,0.000552,12
13000,37,0,0.000519,10
13000,38,0,0.000510,11
13000,39,0,0.000521,15
13000,40,0,0.000537,12
13000,41,0,0.000515,11
13000,42,0,0.000546,13
13000,43,0,0.000547,12
13000,44,0,0.000524,12
13000,45,0,0.000579,12
13000,46,0,0.000538,12
13000,47,0,0.000557,15
13000,48,0,0.000518,12
13000,49,0,0.000516,13
13000,50,0,0.000513,10
14000,1,22,0.000528,1
14000,2,16,0.000531,2
14000,3,10,0.000512,5
14000,4,0,0.000706,12
14000,5,0,0.000653,13
14000,6,0,0.000651,11
14000,7,0,0.000665,12
14000,8,0,0.001287,15
14000,9,0,0.000585,11
14000,10,0,0.000635,12
14000,11,0,0.000601,9
14000,12,0,0.000609,14
14000,13,0,0.000574,14
14000,14,0,0.000590,11
14000,15,0,0.000575,10
14000,16,0,0.000572,13
14000,17,0,0.000568,11
14000,18,0,0.000581,10
14000,19,0,0.000571,13
14000,20,0,0.000561,11
14000,21,0,0.000616,13
14000,22,0,0.000549,10
14000,23,0,0.000567,10
14000,24,0,0.000560,12
14000,25,0,0.000608,13
14000,26,0,0.000571,12
14000,27,0,0.000617,14
14000,28,0,0.000574,11
14000,29,0,0.001576,11
14000,30,0,0.000574,12
14000,31,0,0.000606,12
14000,32,0,0.000565,12
14000,33,0,0.000654,12
14000,34,0,0.000565,11
14000,35,0,0.000591,12
14000,36,0,0.000595,16
14000,37,0,0.000582,14
14000,38,0,0.000579,13
14000,39,0,0.000579,12
14000,40,0,0.000558,9
14000,41,0,0.000570,10
14000,42,0,0.000583,11
14000,43,0,0.000578,12
14000,44,0,0.000555,11
14000,45,0,0.000570,10
14000,46,0,0.000615,14
14000,47,0,0.000758,12
14000,48,0,0.000567,10
14000,49,0,0.000565,10
14000,50,0,0.000593,12
15000,1,21,0.000536,1
15000,2,20,0.000600,2
15000,3,6,0.000566,7
15000,4,0,0.000573,11
15000,5,0,0.000691,9
15000,6,0,0.000785,11
15000,7,0,0.000723,13
15000,8,0,0.000708,14
15000,9,0,0.000607,8
15000,10,0,0.000726,12
15000,11,0,0.000612,12
15000,12,0,0.000628,15
15000,13,0,0.000618,11
15000,14,0,0.000606,11
15000,15,0,0.000583,8
15000,16,0,0.000599,11
15000,17,0,0.001013,10
15000,18,0,0.000582,8
15000,19,0,0.000631,13
15000,20,0,0.000604,12
15000,21,0,0.000634,13
15000,22,0,0.000596,10
15000,23,0,0.000599,12
15000,24,0,0.000615,11
15000,25,0,0.000590,13
15000,26,0,0.000609,12
15000,27,0,0.000603,13
15000,28,0,0.000596,11
15000,29,0,0.000608,10
15000,30,0,0.000600,11
15000,31,0,0.000866,14
15000,32,0,0.000605,12
15000,33,0,0.000918,9
15000,34,0,0.000597,11
15000,35,0,0.000612,11
15000,36,0,0.000604,11
15000,37,0,0.000597,11
15000,38,0,0.000623,14
15000,39,0,0.000603,11
15000,40,0,0.000601,10
15000,41,0,0.000625,13
15000,42,0,0.000761,13
15000,43,0,0.000609,12
15000,44,0,0.000609,13
15000,45,0,0.000604,13
15000,46,0,0.000630,13
15000,47,0,0.000602,12
15000,48,0,0.000611,8
15000,49,0,0.000601,10
15000,50,0,0.000890,11
16000,1,21,0.000590,1
16000,2,13,0.000607,3
16000,3,8,0.000635,7
16000,4,0,0.000791,9
16000,5,0,0.001115,13
16000,6,0,0.000733,11
16000,7,0,0.000635,9
16000,8,0,0.000635,11
16000,9,0,0.000639,10
16000,10,0,0.000710,10
16000,11,0,0.000716,13
16000,12,0,0.000642,12
16000,13,0,0.000714,10
16000,14,0,0.000687,11
16000,15,0,0.000676,14
16000,16,0,0.000646,11
16000,17,0,0.000697,13
16000,18,0,0.000704,14
16000,19,0,0.000662,11
16000,20,0,0.000680,13
16000,21,0,0.000652,11
16000,22,0,0.000621,9
16000,23,0,0.001137,13
16000,24,0,0.000636,14
16000,25,0,0.000648,12
16000,26,0,0.000708,13
16000,27,0,0.000676,13
16000,28,0,0.000938,11
16000,29,0,0.000624,8
16000,30,0,0.000657,12
16000,31,0,0.000643,11
16000,32,0,0.000746,13
16000,33,0,0.000660,15
16000,34,0,0.000642,9
16000,35,0,0.000667,10
16000,36,0,0.000628,13
16000,37,0,0.000914,10
16000,38,0,0.000643,11
16000,39,0,0.000650,12
16000,40,0,0.000635,11
16000,41,0,0.000654,11
16000,42,0,0.000642,10
16000,43,0,0.000652,14
16000,44,0,0.000662,11
16000,45,0,0.000722,12
16000,46,0,0.000658,14
16000,47,0,0.000772,16
16000,48,0,0.000648,12
16000,49,0,0.000764,12
16000,50,0,0.000702,13
17000,1,23,0.000614,1
17000,2,13,0.000659,3
17000,3,2,0.000635,8
17000,4,0,0.000754,12
17000,5,0,0.000776,14
17000,6,0,0.000815,14
17000,7,0,0.000682,10
17000,8,0,0.000780,11
17000,9,0,0.000950,12
17000,10,0,0.000744,11
17000,11,0,0.000767,11
17000,12,0,0.000759,13
17000,13,0,0.000747,10
17000,14,0,0.000997,12
17000,16,0,0.000790,13
17000,17,0,0.000741,13
17000,18,0,0.000857,12
17000,19,0,0.000752,9
17000,20,0,0.000689,11
17000,21,0,0.000689,14
17000,22,0,0.000700,12
17000,23,0,0.000697,12
17000,24,0,0.002285,13
17000,25,0,0.000724,13
17000,26,0,0.000685,13
17000,27,0,0.000673,11
17000,28,0,0.000712,12
17000,29,0,0.000764,10
17000,30,0,0.000771,13
17000,31,0,0.000693,13
17000,32,0,0.000695,13
17000,33,0,0.000740,11
17000,34,0,0.000666,10
17000,35,0,0.000801,13
17000,36,0,0.000693,13
17000,37,0,0.000675,8
17000,38,0,0.000677,11
17000,39,0,0.000717,12
17000,40,0,0.000687,10
17000,41,0,0.000678,12
17000,42,0,0.000714,14
17000,43,0,0.000692,9
17000,44,0,0.000676,10
17000,45,0,0.000704,14
17000,46,0,0.000779,15
17000,47,0,0.000736,14
17000,48,0,0.000679,11
17000,49,0,0.000688,11
17000,50,0,0.000678,12
18000,1,23,0.000645,1
18000,2,16,0.000662,3
18000,3,9,0.000667,4
18000,4,6,0.000743,9
18000,5,0,0.000875,12
18000,6,0,0.000937,10
18000,7,0,0.000993,13
18000,8,0,0.000785,13
18000,9,0,0.000757,10
18000,10,0,0.000848,13
18000,11,0,0.000750,13
18000,12,0,0.000772,13
18000,13,0,0.000760,13
18000,14,0,0.000730,11
18000,15,0,0.000732,12
18000,16,0,0.000723,13
18000,17,0,0.000888,14
18000,18,0,0.000731,11
18000,19,0,0.000741,11
18000,20,0,0.000713,11
18000,21,0,0.000713,13
18000,22,0,0.000759,12
18000,23,0,0.000737,13
18000,24,0,0.000765,16
18000,25,0,0.000883,11
18000,26,0,0.000780,14
18000,27,0,0.000747,11
18000,28,0,0.000720,12
18000,29,0,0.000680,10
18000,30,0,0.000760,12
18000,31,0,0.000784,14
18000,32,0,0.000721,10
18000,33,0,0.000758,11
18000,34,0,0.000726,12
18000,35,0,0.000745,12
18000,36,0,0.000694,12
18000,37,0,0.000719,13
18000,38,0,0.000760,12
18000,39,0,0.000732,12
18000,40,0,0.000728,15
18000,41,0,0.000829,11
18000,42,0,0.000725,9
18000,43,0,0.000847,12
18000,44,0,0.000740,12
18000,45,0,0.000716,12
18000,46,0,0.000776,13
18000,47,0,0.000698,11
18000,48,0,0.000717,9
18000,49,0,0.000710,11
18000,50,0,0.000695,9
19000,1,21,0.000793,1
19000,2,15,0.000706,4
19000,3,6,0.000676,6
19000,4,0,0.000944,10
19000,5,0,0.000960,13
19000,6,0,0.000947,14
19000,7,0,0.000926,12
19000,8,0,0.000769,12
19000,9,0,0.000872,12
19000,10,0,0.000808,13
19000,11,0,0.000803,12
19000,12,0,0.000827,12
19000,13,0,0.000866,11
19000,14,0,0.000772,13
19000,15,0,0.000796,12
19000,16,0,0.000745,13
19000,17,0,0.000821,11
19000,18,0,0.000780,12
19000,19,0,0.000752,12
19000,20,0,0.000835,12
19000,21,0,0.000819,11
