n_filmes,n_categorias,t_restante,t_execucao,v_filmes
9000,31,0,0.000081,24
9000,32,0,0.000078,24
9000,33,0,0.000079,24
9000,34,0,0.000095,24
9000,35,0,0.000077,24
9000,36,0,0.000077,24
9000,37,0,0.000079,24
9000,38,0,0.000078,24
9000,39,0,0.000081,24
9000,40,0,0.000080,24
9000,41,0,0.000076,24
9000,42,0,0.000080,24
9000,43,0,0.000077,24
9000,44,0,0.000079,24
9000,45,0,0.000080,24
9000,46,0,0.000077,24
9000,47,0,0.000080,24
9000,48,0,0.000078,24
9000,49,0,0.000077,24
9000,50,0,0.000078,24
10000,1,23,0.000007,1
10000,2,21,0.000010,3
10000,3,18,0.000025,6
10000,4,14,0.000035,10
10000,5,8,0.000075,16
10000,6,2,0.000078,22
10000,7,0,0.000094,24
10000,8,0,0.000094,24
10000,9,0,0.000089,24
10000,10,0,0.000097,24
10000,11,0,0.000088,24
10000,12,0,0.000088,24
10000,13,0,0.000086,24
10000,14,0,0.000091,24
10000,15,0,0.000086,24
10000,16,0,0.000094,24
10000,17,0,0.000089,24
10000,18,0,0.000086,24
10000,19,0,0.000104,24
10000,20,0,0.000090,24
10000,21,0,0.000219,24
10000,22,0,0.000086,24
10000,23,0,0.000088,24
10000,24,0,0.000089,24
10000,25,0,0.000086,24
10000,26,0,0.000086,24
10000,27,0,0.000085,24
10000,28,0,0.000086,24
10000,29,0,0.000088,24
10000,30,0,0.000086,24
10000,31,0,0.000085,24
10000,32,0,0.000088,24
10000,33,0,0.000082,24
10000,34,0,0.000087,24
10000,35,0,0.000086,24
10000,36,0,0.000086,24
10000,37,0,0.000088,24
10000,38,0,0.000086,24
10000,39,0,0.000089,24
10000,40,0,0.000086,24
10000,41,0,0.000099,24
10000,42,0,0.000089,24
10000,43,0,0.000087,24
10000,44,0,0.000086,24
10000,45,0,0.000086,24
10000,46,0,0.000087,24
10000,47,0,0.000087,24
10000,48,0,0.000086,24
10000,49,0,0.000086,24
10000,50,0,0.000098,24
11000,1,23,0.000009,1
11000,2,21,0.000012,3
11000,3,18,0.000022,6
11000,4,11,0.000053,13
11000,5,6,0.000072,18
11000,6,0,0.000110,24
11000,7,1,0.000083,23
11000,8,0,0.000102,24
11000,9,0,0.000102,24
11000,10,0,0.000102,24
11000,11,0,0.000093,24
11000,12,0,0.000126,24
11000,13,0,0.000096,24
11000,14,0,0.000101,24
11000,15,0,0.000115,24
11000,16,0,0.000096,24
11000,17,0,0.000098,24
11000,18,0,0.000095,24
11000,19,0,0.000124,24
11000,20,0,0.000094,24
11000,21,0,0.000105,24
11000,22,0,0.000095,24
11000,23,0,0.000095,24
11000,24,0,0.000096,24
11000,25,0,0.000097,24
11000,26,0,0.000095,24
11000,27,0,0.000095,24
11000,28,0,0.000092,24
11000,29,0,0.000099,24
11000,30,0,0.000094,24
11000,31,0,0.000095,24
11000,32,0,0.000095,24
11000,33,0,0.000094,24
11000,34,0,0.000141,24
11000,35,0,0.000106,24
11000,36,0,0.000131,24
11000,37,0,0.000095,24
11000,38,0,0.000095,24
11000,39,0,0.000095,24
11000,40,0,0.000092,24
11000,41,0,0.000093,24
11000,42,0,0.000095,24
11000,43,0,0.000097,24
11000,44,0,0.000093,24
11000,45,0,0.000124,24
11000,46,0,0.000094,24
11000,47,0,0.000116,24
11000,48,0,0.000099,24
11000,49,0,0.000093,24
11000,50,0,0.000097,24
12000,1,23,0.000010,1
12000,2,20,0.000033,4
12000,3,16,0.000036,8
12000,4,17,0.000028,7
12000,5,10,0.000055,14
12000,6,2,0.000089,22
12000,7,0,0.000279,24
12000,8,0,0.000114,24
12000,9,0,0.000109,24
12000,10,0,0.000109,24
12000,11,0,0.000127,24
12000,12,0,0.000104,24
12000,13,0,0.000106,24
12000,14,0,0.000111,24
12000,15,0,0.000180,24
12000,16,0,0.000108,24
12000,17,0,0.000109,24
12000,18,0,0.000141,24
12000,19,0,0.000185,24
12000,20,0,0.000107,24
12000,21,0,0.000103,24
12000,22,0,0.000105,24
12000,23,0,0.000108,24
12000,24,0,0.000101,24
12000,25,0,0.000120,24
12000,26,0,0.000100,24
12000,27,0,0.000103,24
12000,28,0,0.000105,24
12000,29,0,0.000102,24
12000,30,0,0.000103,24
12000,31,0,0.000104,24
12000,32,0,0.000133,24
12000,33,0,0.000100,24
12000,34,0,0.000103,24
12000,35,0,0.000101,24
12000,36,0,0.000103,24
12000,37,0,0.000104,24
12000,38,0,0.000122,24
12000,39,0,0.000104,24
12000,40,0,0.000102,24
12000,41,0,0.000103,24
12000,42,0,0.000105,24
12000,43,0,0.000106,24
12000,44,0,0.000102,24
12000,45,0,0.000104,24
12000,46,0,0.000103,24
12000,47,0,0.000104,24
12000,48,0,0.000103,24
12000,49,0,0.000139,24
12000,50,0,0.000103,24
13000,1,23,0.000012,1
13000,2,21,0.000015,3
13000,3,19,0.000024,5
13000,4,14,0.000045,10
13000,5,17,0.000035,7
13000,6,5,0.000086,19
13000,7,4,0.000081,20
13000,8,0,0.000119,24
13000,9,0,0.000125,24
13000,10,0,0.000122,24
13000,11,0,0.000132,24
13000,12,0,0.000132,24
13000,13,0,0.000219,24
13000,14,0,0.000111,24
13000,15,0,0.000113,24
13000,16,0,0.000116,24
13000,17,0,0.000116,24
13000,18,0,0.000114,24
13000,19,0,0.000110,24
13000,20,0,0.000110,24
13000,21,0,0.000113,24
13000,22,0,0.000114,24
13000,23,0,0.000111,24
13000,24,0,0.000111,24
13000,25,0,0.000111,24
13000,26,0,0.000113,24
13000,27,0,0.000113,24
13000,28,0,0.000112,24
13000,29,0,0.000113,24
13000,30,0,0.000111,24
13000,31,0,0.000115,24
13000,32,0,0.000112,24
13000,33,0,0.000111,24
13000,34,0,0.000112,24
13000,35,0,0.000298,24
13000,36,0,0.000109,24
13000,37,0,0.000109,24
13000,38,0,0.000112,24
13000,39,0,0.000110,24
13000,40,0,0.000111,24
13000,41,0,0.000110,24
13000,42,0,0.000169,24
13000,43,0,0.000121,24
13000,44,0,0.000111,24
13000,45,0,0.000108,24
13000,46,0,0.000111,24
13000,47,0,0.000109,24
13000,48,0,0.000113,24
13000,49,0,0.000110,24
13000,50,0,0.000113,24
14000,1,23,0.000011,1
14000,2,22,0.000017,2
14000,3,19,0.000022,5
14000,4,10,0.000070,14
14000,5,5,0.000090,19
14000,6,5,0.000089,19
14000,7,0,0.000124,24
14000,8,0,0.000131,24
14000,9,0,0.000130,24
14000,10,0,0.000130,24
14000,11,0,0.000133,24
14000,12,0,0.000970,24
14000,13,0,0.000130,24
14000,14,0,0.000114,24
14000,15,0,0.000122,24
14000,16,0,0.000118,24
14000,17,0,0.000120,24
14000,18,0,0.000121,24
14000,19,0,0.000119,24
14000,20,0,0.000118,24
14000,21,0,0.000119,24
14000,22,0,0.000118,24
14000,23,0,0.000155,24
14000,24,0,0.000117,24
14000,25,0,0.000121,24
14000,26,0,0.000116,24
14000,27,0,0.000122,24
14000,28,0,0.000119,24
14000,29,0,0.000411,24
14000,30,0,0.000116,24
14000,31,0,0.000147,24
14000,32,0,0.000118,24
14000,33,0,0.000137,24
14000,34,0,0.000128,24
14000,35,0,0.000152,24
14000,36,0,0.000118,24
14000,37,0,0.000128,24
14000,38,0,0.000118,24
14000,39,0,0.000291,24
14000,40,0,0.000118,24
14000,41,0,0.000122,24
14000,42,0,0.000118,24
14000,43,0,0.000233,24
14000,44,0,0.000119,24
14000,45,0,0.000138,24
14000,46,0,0.000118,24
14000,47,0,0.000119,24
14000,48,0,0.000120,24
14000,49,0,0.000174,24
14000,50,0,0.000115,24
15000,1,23,0.000013,1
15000,2,22,0.000015,2
15000,3,17,0.000035,7
15000,4,13,0.000052,11
15000,5,13,0.000051,11
15000,6,5,0.000101,19
15000,7,2,0.000115,22
15000,8,0,0.000136,24
15000,9,0,0.000142,24
15000,10,0,0.000135,24
15000,11,0,0.000170,24
15000,12,0,0.000146,24
15000,13,0,0.000133,24
15000,14,0,0.000150,24
15000,15,0,0.000132,24
15000,16,0,0.000130,24
15000,17,0,0.000135,24
15000,18,0,0.000135,24
15000,19,0,0.000127,24
15000,20,0,0.000145,24
15000,21,0,0.000129,24
15000,22,0,0.000132,24
15000,23,0,0.000133,24
15000,24,0,0.000147,24
15000,25,0,0.000132,24
15000,26,0,0.000991,24
15000,27,0,0.000154,24
15000,28,0,0.000151,24
15000,29,0,0.000158,24
15000,30,0,0.000127,24
15000,31,0,0.000126,24
15000,32,0,0.000128,24
15000,33,0,0.000350,24
15000,34,0,0.000127,24
15000,35,0,0.000130,24
15000,36,0,0.000127,24
15000,37,0,0.000129,24
15000,38,0,0.000143,24
15000,39,0,0.000128,24
15000,40,0,0.000128,24
15000,41,0,0.000192,24
15000,42,0,0.000128,24
15000,43,0,0.000129,24
15000,44,0,0.000143,24
15000,45,0,0.000128,24
15000,46,0,0.000128,24
15000,47,0,0.000125,24
15000,48,0,0.000126,24
15000,49,0,0.000128,24
15000,50,0,0.000123,24
16000,1,23,0.000012,1
16000,2,21,0.000027,3
16000,3,17,0.000047,7
16000,4,12,0.000067,12
16000,5,7,0.000091,17
16000,6,9,0.000078,15
16000,7,0,0.000154,24
16000,8,0,0.000134,24
16000,9,0,0.000145,24
16000,10,0,0.000143,24
16000,11,0,0.000155,24
16000,12,0,0.000158,24
16000,13,0,0.000140,24
16000,14,0,0.000133,24
16000,15,0,0.000157,24
16000,16,0,0.000140,24
16000,17,0,0.000143,24
16000,18,0,0.000141,24
16000,19,0,0.000136,24
16000,20,0,0.000136,24
16000,21,0,0.000138,24
16000,22,0,0.000135,24
16000,23,0,0.000141,24
16000,24,0,0.000134,24
16000,25,0,0.000167,24
16000,26,0,0.000135,24
16000,27,0,0.000158,24
16000,28,0,0.000138,24
16000,29,0,0.000137,24
16000,30,0,0.000136,24
16000,31,0,0.000137,24
16000,32,0,0.000137,24
16000,33,0,0.000151,24
16000,34,0,0.000135,24
16000,35,0,0.000133,24
16000,36,0,0.000139,24
16000,37,0,0.000136,24
16000,38,0,0.000135,24
16000,39,0,0.000136,24
16000,40,0,0.000134,24
16000,41,0,0.000134,24
16000,42,0,0.000134,24
16000,43,0,0.000134,24
16000,44,0,0.000145,24
16000,45,0,0.000133,24
16000,46,0,0.000130,24
16000,47,0,0.000132,24
16000,48,0,0.000130,24
16000,49,0,0.000165,24
16000,50,0,0.000135,24
17000,1,23,0.000013,1
17000,2,21,0.000015,3
17000,3,16,0.000045,8
17000,4,12,0.000090,12
17000,5,9,0.000080,15
17000,6,0,0.000148,24
17000,7,0,0.000141,24
17000,8,0,0.000160,24
17000,9,0,0.000156,24
17000,10,0,0.000148,24
17000,11,0,0.000141,24
17000,12,0,0.000168,24
17000,13,0,0.000162,24
17000,14,0,0.000146,24
17000,15,0,0.000156,24
17000,16,0,0.000139,24
17000,17,0,0.000138,24
17000,18,0,0.000136,24
17000,19,0,0.000142,24
17000,20,0,0.000143,24
17000,21,0,0.000138,24
17000,22,0,0.000139,24
17000,23,0,0.000138,24
17000,24,0,0.000147,24
17000,25,0,0.000147,24
17000,26,0,0.000139,24
17000,27,0,0.000141,24
17000,28,0,0.000140,24
17000,29,0,0.000156,24
17000,30,0,0.000151,24
17000,31,0,0.000155,24
17000,32,0,0.000141,24
17000,33,0,0.000142,24
17000,34,0,0.000144,24
17000,35,0,0.000144,24
17000,36,0,0.000145,24
17000,37,0,0.000152,24
17000,38,0,0.000136,24
17000,39,0,0.000167,24
17000,40,0,0.000155,24
17000,41,0,0.000143,24
17000,42,0,0.000154,24
17000,43,0,0.000143,24
17000,44,0,0.000145,24
17000,45,0,0.000143,24
17000,46,0,0.000143,24
17000,47,0,0.000140,24
17000,48,0,0.000141,24
17000,49,0,0.000142,24
17000,50,0,0.000140,24
18000,1,23,0.000013,1
18000,2,21,0.000016,3
18000,3,20,0.000024,4
18000,4,15,0.000053,9
18000,5,6,0.000117,18
18000,6,0,0.000155,24
18000,7,0,0.000151,24
18000,8,0,0.000164,24
18000,9,0,0.000157,24
18000,10,0,0.000168,24
18000,11,0,0.000150,24
18000,12,0,0.000150,24
18000,13,0,0.000151,24
18000,14,0,0.000161,24
18000,15,0,0.000294,24
18000,16,0,0.000149,24
18000,17,0,0.000158,24
18000,18,0,0.000161,24
18000,19,0,0.000153,24
18000,20,0,0.000150,24
18000,21,0,0.000150,24
18000,22,0,0.000151,24
18000,23,0,0.000147,24
18000,24,0,0.000164,24
18000,25,0,0.000146,24
18000,26,0,0.000157,24
18000,27,0,0.000192,24
18000,28,0,0.000147,24
18000,29,0,0.000148,24
18000,30,0,0.000150,24
18000,31,0,0.000180,24
18000,32,0,0.000180,24
18000,33,0,0.000193,24
18000,34,0,0.000149,24
18000,35,0,0.000151,24
18000,36,0,0.000150,24
18000,37,0,0.000154,24
18000,38,0,0.000162,24
18000,39,0,0.000150,24
18000,40,0,0.000147,24
18000,41,0,0.000154,24
18000,42,0,0.000147,24
18000,43,0,0.000151,24
18000,44,0,0.000153,24
18000,45,0,0.000150,24
18000,46,0,0.000149,24
18000,47,0,0.000146,24
18000,48,0,0.000149,24
18000,49,0,0.000150,24
18000,50,0,0.000255,24
19000,1,23,0.000014,1
19000,2,20,0.000021,4
19000,3,18,0.000038,6
19000,4,12,0.000072,12
19000,5,4,0.000138,20
19000,6,1,0.000172,23
19000,7,4,0.000128,20
19000,8,0,0.000174,24
19000,9,0,0.000170,24
19000,10,0,0.000167,24
19000,11,0,0.000173,24
19000,12,0,0.000160,24
19000,13,0,0.000185,24
19000,14,0,0.000157,24
19000,15,0,0.000222,24
19000,16,0,0.000156,24
19000,17,0,0.000170,24
19000,18,0,0.000160,24
19000,19,0,0.000157,24
19000,20,0,0.000163,24
19000,21,0,0.000160,24
19000,22,0,0.000163,24
19000,23,0,0.000157,24
19000,24,0,0.000154,24
19000,25,0,0.000154,24
19000,26,0,0.000153,24
19000,27,0,0.000154,24
19000,28,0,0.000159,24
19000,29,0,0.000220,24
19000,30,0,0.000159,24
19000,31,0,0.000168,24
19000,32,0,0.000213,24
19000,33,0,0.000160,24
19000,34,0,0.000161,24
19000,35,0,0.000162,24
19000,36,0,0.000161,24
19000,37,0,0.000189,24
19000,38,0,0.000158,24
19000,39,0,0.000152,24
19000,40,0,0.000158,24
19000,41,0,0.000176,24
19000,42,0,0.000158,24
19000,43,0,0.000160,24
19000,44,0,0.000160,24
19000,45,0,0.000169,24
19000,46,0,0.000158,24
19000,47,0,0.000157,24
19000,48,0,0.000172,24
19000,49,0,0.000159,24
19000,50,0,0.000157,24
20000,1,23,0.000014,1
20000,2,21,0.000018,3
20000,3,16,0.000050,8
20000,4,11,0.000090,13
20000,5,13,0.000077,11
20000,6,8,0.000106,16
20000,7,1,0.000150,23
20000,8,0,0.000179,24
20000,9,0,0.000175,24
20000,10,0,0.000187,24
20000,11,0,0.000185,24
20000,12,0,0.000170,24
20000,13,0,0.000180,24
20000,14,0,0.000169,24
20000,15,0,0.000172,24
20000,16,0,0.000175,24
20000,17,0,0.000161,24
20000,18,0,0.000197,24
20000,19,0,0.000210,24
20000,20,0,0.000163,24
20000,21,0,0.000172,24
20000,22,0,0.000166,24
20000,23,0,0.000162,24
20000,24,0,0.000195,24
20000,25,0,0.000169,24
20000,26,0,0.000169,24
20000,27,0,0.000217,24
20000,28,0,0.000169,24
20000,29,0,0.000185,24
20000,30,0,0.000202,24
20000,31,0,0.000174,24
20000,32,0,0.000168,24
20000,33,0,0.000169,24
20000,34,0,0.000178,24
20000,35,0,0.000179,24
20000,36,0,0.000166,24
20000,37,0,0.000163,24
20000,38,0,0.000216,24
20000,39,0,0.000168,24
20000,40,0,0.000166,24
20000,41,0,0.000171,24
20000,42,0,0.000160,24
20000,43,0,0.000161,24
